date;region;prod_id;prod_name;client;Year;year_month;price_mean;weight_fact;discount_mean;stores_num;hasPromo;weight_predict
2019-07-19;region_0;57481;prod_name_12;client_1;2019;7;114.06;163.06;2.0;311;0;135.59074998887002
2019-07-19;region_1;57481;prod_name_12;client_1;2019;7;118.66;141.9;6.0;255;0;132.8782469755453
2019-07-20;region_0;57479;prod_name_3;client_1;2019;7;67.19;334.64;2.0;1068;0;265.52406073657716
2019-07-30;region_0;57479;prod_name_3;client_10;2019;7;57.17;17.16;22.0;10;1;9.41198431375151
2019-07-30;region_0;57406;prod_name_14;client_1;2019;7;70.48;272.79;2.0;933;0;234.34523245375942
2019-07-19;region_1;57479;prod_name_3;client_1;2019;7;69.71;288.71;0.0;641;0;271.0333142486167
2019-07-21;region_5;57479;prod_name_3;client_10;2019;7;42.99;90.29;37.0;26;1;84.46647101939863
2019-07-21;region_5;57406;prod_name_14;client_1;2019;7;44.2;3816.5;37.0;2329;1;2897.1356647237726
2019-07-11;region_5;57406;prod_name_14;client_1;2019;7;70.6;448.97;2.0;1276;0;387.4499343279772
2019-07-30;region_1;57479;prod_name_3;client_10;2019;7;61.23;7.11;11.0;5;0;-2.333011315850163
2019-07-30;region_1;57406;prod_name_14;client_1;2019;7;74.66;140.4;2.0;437;0;127.4654751963247
2019-07-19;region_5;57479;prod_name_3;client_1;2019;7;67.12;668.49;2.0;1492;0;649.3335103588398
2019-07-20;region_0;57406;prod_name_14;client_1;2019;7;44.32;2005.37;35.0;2068;1;1618.8342252687564
2019-07-19;region_5;57481;prod_name_12;client_1;2019;7;115.2;277.33;3.0;446;0;249.4599767150129
2019-07-20;region_5;57481;prod_name_12;client_10;2019;7;109.97;77.97;9.0;26;0;60.27496787424779
2019-07-12;region_0;57481;prod_name_12;client_1;2019;7;58.9;1517.43;40.0;803;1;1348.4314151815447
2019-07-12;region_1;57481;prod_name_12;client_1;2019;7;58.91;1438.35;40.0;518;1;1145.6409041188952
2019-07-25;region_0;57479;prod_name_3;client_1;2019;7;67.68;305.64;1.0;1022;0;286.58651046754
2019-07-25;region_1;57479;prod_name_3;client_1;2019;7;69.74;267.94;1.0;620;0;223.29549685918477
2019-07-20;region_1;57406;prod_name_14;client_1;2019;7;44.36;1256.4;38.0;871;1;1140.8065914909537
2019-07-31;region_0;57481;prod_name_12;client_10;2019;7;108.71;27.18;5.0;10;0;16.460589313864084
2019-07-31;region_0;57479;prod_name_3;client_1;2019;7;68.62;321.32;0.0;1041;0;250.58265141771236
2019-07-23;region_0;57406;prod_name_14;client_10;2019;7;57.43;63.54;11.0;14;0;52.98626815611699
2019-07-23;region_0;57481;prod_name_12;client_1;2019;7;114.19;452.87;1.0;680;0;350.52732148243683
2019-07-20;region_1;57479;prod_name_3;client_1;2019;7;69.68;266.02;1.0;615;0;244.60703497300233
2019-07-25;region_5;57481;prod_name_12;client_1;2019;7;117.25;635.53;1.0;976;0;616.0700001904075
2019-07-23;region_1;57406;prod_name_14;client_10;2019;7;58.8;3.72;0.0;3;0;-2.544031752979703
2019-07-23;region_1;57481;prod_name_12;client_1;2019;7;118.25;503.66;3.0;532;0;430.9647866794114
2019-07-31;region_1;57479;prod_name_3;client_1;2019;7;70.13;294.8;0.0;639;0;281.52846593387113
2019-07-12;region_5;57479;prod_name_3;client_10;2019;7;40.91;103.38;38.0;27;1;78.96392565945689
2019-07-26;region_1;57406;prod_name_14;client_10;2019;7;58.8;3.84;0.0;4;0;1.718218419428209
2019-07-13;region_0;57406;prod_name_14;client_10;2019;7;48.42;45.03;27.0;13;1;37.855234053788884
2019-07-20;region_5;57406;prod_name_14;client_10;2019;7;49.46;368.61;26.0;30;1;356.8309508030342
2019-07-20;region_5;57479;prod_name_3;client_1;2019;7;67.42;625.38;2.0;1426;0;605.0191046232873
2019-07-21;region_0;57406;prod_name_14;client_10;2019;7;49.52;51.47;27.0;14;1;43.10840338540599
2019-07-21;region_0;57479;prod_name_3;client_1;2019;7;67.14;369.18;2.0;1131;0;344.03431734399885
2019-07-23;region_5;57479;prod_name_3;client_10;2019;7;43.78;170.65;38.0;29;1;153.14869142605892
2019-07-23;region_5;57406;prod_name_14;client_1;2019;7;44.15;4021.24;37.0;2341;1;3176.392774874763
2019-07-21;region_1;57406;prod_name_14;client_10;2019;7;51.13;4.85;25.0;3;1;3.542644992623217
2019-07-21;region_1;57479;prod_name_3;client_1;2019;7;69.76;308.34;1.0;651;0;227.10233262599507
2019-07-21;region_0;57481;prod_name_12;client_10;2019;7;95.98;39.87;18.0;10;1;29.585761608974032
2019-07-21;region_1;57481;prod_name_12;client_10;2019;7;122.78;9.58;4.0;4;0;7.802132681914302
2019-07-13;region_5;57479;prod_name_3;client_10;2019;7;41.34;108.91;38.0;28;1;99.9147371187858
2019-07-22;region_0;57479;prod_name_3;client_1;2019;7;67.39;467.71;2.0;1289;0;428.9284629863787
2019-07-22;region_1;57479;prod_name_3;client_1;2019;7;69.8;395.59;1.0;697;0;291.23222847565324
2019-07-27;region_0;57481;prod_name_12;client_10;2019;7;103.79;13.59;14.0;10;0;11.72053334014661
2019-07-27;region_0;57479;prod_name_3;client_1;2019;7;67.62;343.78;1.0;1112;0;260.513489445422
2019-07-21;region_5;57481;prod_name_12;client_10;2019;7;108.6;87.32;9.0;25;0;59.98915714710899
2019-07-21;region_5;57406;prod_name_14;client_10;2019;7;49.46;296.27;25.0;29;1;249.59686669961565
2019-07-21;region_5;57479;prod_name_3;client_1;2019;7;67.43;714.88;2.0;1491;0;552.0330350084882
2019-07-27;region_1;57479;prod_name_3;client_1;2019;7;69.9;268.73;0.0;638;0;219.16020555345003
2019-07-24;region_0;57479;prod_name_3;client_1;2019;7;67.68;476.06;1.0;1333;0;413.96752741636504
2019-07-14;region_0;57406;prod_name_14;client_10;2019;7;48.32;62.08;28.0;14;1;43.0801036345798
2019-07-14;region_1;57406;prod_name_14;client_10;2019;7;48.92;10.16;25.0;4;1;0.9248877942326864
2019-07-27;region_5;57406;prod_name_14;client_10;2019;7;57.39;109.37;7.0;27;0;81.72653327883995
2019-07-27;region_5;57481;prod_name_12;client_1;2019;7;116.9;668.05;0.0;1022;0;580.8884618136885
2019-07-22;region_0;57479;prod_name_3;client_10;2019;7;55.49;12.42;23.0;8;1;2.561145746368573
2019-07-25;region_0;57406;prod_name_14;client_10;2019;7;56.84;31.6;14.0;12;0;25.5601436186066
2019-07-22;region_5;57481;prod_name_12;client_10;2019;7;111.0;114.5;7.0;28;0;105.68768531844202
2019-07-22;region_0;57481;prod_name_12;client_10;2019;7;105.9;27.4;12.0;11;0;24.7809671174328
2019-07-25;region_1;57406;prod_name_14;client_10;2019;7;58.8;0.9;0.0;1;0;-7.145529196187531
2019-07-22;region_1;57479;prod_name_3;client_10;2019;7;62.46;2.71;7.0;3;0;-3.942160511025799
2019-07-22;region_1;57481;prod_name_12;client_10;2019;7;125.75;9.13;0.0;5;0;6.85048528999006
2019-07-14;region_5;57406;prod_name_14;client_1;2019;7;70.83;460.71;2.0;1284;0;446.42507437014103
2019-08-02;region_0;57481;prod_name_12;client_10;2019;8;109.42;16.93;5.0;9;0;9.839933215987417
2019-08-02;region_1;57481;prod_name_12;client_10;2019;8;115.45;5.12;9.0;3;0;1.260225886289715
2019-08-02;region_5;57479;prod_name_3;client_10;2019;8;43.34;104.06;39.0;29;1;81.79443275572211
2019-07-26;region_0;57479;prod_name_3;client_1;2019;7;67.52;291.19;1.0;1004;0;222.51953419490528
2019-07-24;region_0;57481;prod_name_12;client_10;2019;7;106.58;17.82;10.0;10;0;6.848828618537585
2019-07-15;region_1;57481;prod_name_12;client_1;2019;7;117.78;208.28;5.0;293;0;178.25565474546363
2019-07-26;region_1;57479;prod_name_3;client_1;2019;7;69.94;273.24;1.0;630;0;213.40823000094568
2019-08-02;region_5;57406;prod_name_14;client_1;2019;8;72.68;380.69;1.0;1175;0;340.6658381285268
2019-07-29;region_0;57481;prod_name_12;client_10;2019;7;108.11;19.6;10.0;12;0;15.451075523046729
2019-07-26;region_5;57481;prod_name_12;client_1;2019;7;117.03;639.54;0.0;990;0;562.1379354482576
2019-07-29;region_1;57481;prod_name_12;client_10;2019;7;123.14;3.79;2.0;5;0;-0.38926396833007737
2019-07-23;region_0;57481;prod_name_12;client_10;2019;7;104.12;39.87;12.0;11;0;31.716727797137338
2019-07-29;region_5;57406;prod_name_14;client_10;2019;7;57.83;157.22;6.0;27;0;149.65381158268985
2019-08-03;region_5;57479;prod_name_3;client_1;2019;8;47.23;3408.83;30.0;2246;1;2724.3183513989293
2019-07-23;region_0;57479;prod_name_3;client_10;2019;7;54.19;17.38;21.0;9;1;10.28792796917761
2019-08-04;region_1;57481;prod_name_12;client_10;2019;8;119.16;8.91;6.0;5;0;1.7914461889111846
2019-07-24;region_1;57481;prod_name_12;client_10;2019;7;128.48;9.58;0.0;4;0;2.338289648689428
2019-07-24;region_1;57479;prod_name_3;client_1;2019;7;69.78;384.87;1.0;698;0;300.7819324743172
2019-07-16;region_5;57481;prod_name_12;client_1;2019;7;115.47;356.64;6.0;560;0;289.6930115567026
2019-07-17;region_0;57406;prod_name_14;client_10;2019;7;49.03;88.15;28.0;13;1;67.03167446968259
2019-07-17;region_0;57479;prod_name_3;client_1;2019;7;67.27;419.4;2.0;1218;0;339.2881033320938
2019-08-04;region_5;57479;prod_name_3;client_10;2019;8;43.33;123.7;39.0;28;1;103.29540413173902
2019-08-04;region_5;57406;prod_name_14;client_1;2019;8;72.58;397.51;1.0;1193;0;297.1331439204638
2019-07-30;region_5;57479;prod_name_3;client_1;2019;7;68.83;755.4;1.0;1635;0;732.1608242325207
2019-07-17;region_1;57406;prod_name_14;client_10;2019;7;52.73;8.13;25.0;3;1;2.153403928333938
2019-07-17;region_1;57479;prod_name_3;client_1;2019;7;69.54;287.92;1.0;622;0;219.12622731410733
2019-07-28;region_0;57481;prod_name_12;client_10;2019;7;104.68;15.59;11.0;9;0;12.865682554377042
2019-07-28;region_1;57481;prod_name_12;client_10;2019;7;127.63;2.9;0.0;2;0;-2.2427417848848794
2019-07-28;region_1;57479;prod_name_3;client_1;2019;7;69.9;286.11;1.0;649;0;246.42678528807005
2019-07-25;region_0;57481;prod_name_12;client_1;2019;7;113.91;269.54;1.0;527;0;196.3156671446193
2019-07-25;region_1;57481;prod_name_12;client_1;2019;7;118.31;267.98;5.0;428;0;223.84177816258438
2019-07-17;region_5;57481;prod_name_12;client_1;2019;7;115.04;302.28;5.0;504;0;286.8153285663827
2019-07-31;region_1;57481;prod_name_12;client_10;2019;7;119.33;9.36;6.0;5;0;5.071342587997924
2019-08-05;region_0;57479;prod_name_3;client_1;2019;8;47.17;2830.52;30.0;2078;1;2489.9431737493846
2019-07-24;region_0;57479;prod_name_3;client_10;2019;7;57.25;9.37;16.0;7;1;-0.18665864199732965
2019-07-24;region_1;57479;prod_name_3;client_10;2019;7;60.67;2.14;11.0;1;0;-0.5888485496407436
2019-07-28;region_5;57406;prod_name_14;client_10;2019;7;57.95;124.6;5.0;29;0;88.75848087749526
2019-07-28;region_5;57481;prod_name_12;client_1;2019;7;117.04;688.99;1.0;1019;0;546.5309352958602
2019-07-25;region_5;57479;prod_name_3;client_1;2019;7;68.05;551.79;2.0;1388;0;540.4242194880328
2019-07-26;region_0;57481;prod_name_12;client_10;2019;7;110.62;11.14;6.0;8;0;8.81818623165814
2019-07-26;region_1;57481;prod_name_12;client_10;2019;7;127.63;4.23;0.0;4;0;1.0749200363242808
2019-07-29;region_5;57479;prod_name_3;client_1;2019;7;68.51;723.01;2.0;1587;0;699.390007228975
2019-08-01;region_0;57479;prod_name_3;client_10;2019;8;58.45;6.55;17.0;7;1;0.4460953839310257
2019-08-01;region_0;57406;prod_name_14;client_1;2019;8;70.51;202.7;2.0;783;0;151.2680463797008
2019-08-01;region_1;57479;prod_name_3;client_10;2019;8;64.94;3.95;6.0;4;0;0.7071843196217378
2019-08-01;region_1;57406;prod_name_14;client_1;2019;8;74.79;112.19;4.0;374;0;95.88810868518901
2019-07-18;region_0;57479;prod_name_3;client_1;2019;7;67.15;395.02;2.0;1220;0;330.0961471098562
2019-07-18;region_1;57406;prod_name_14;client_10;2019;7;52.64;5.64;25.0;3;1;-2.4357545869838817
2019-07-18;region_1;57479;prod_name_3;client_1;2019;7;69.45;277.08;0.0;632;0;231.86605081242496
2019-08-05;region_5;57481;prod_name_12;client_10;2019;8;111.35;104.92;9.0;27;0;93.2172801552857
2019-08-05;region_5;57479;prod_name_3;client_1;2019;8;47.13;4785.55;30.0;2313;1;4394.907408717528
2019-07-24;region_5;57481;prod_name_12;client_1;2019;7;117.33;1018.67;0.0;1240;0;919.864865911302
2019-07-30;region_0;57481;prod_name_12;client_10;2019;7;103.58;29.63;11.0;10;0;21.032660580475113
2019-07-24;region_5;57479;prod_name_3;client_1;2019;7;67.64;844.56;1.0;1635;0;686.304089211972
2019-07-27;region_0;57406;prod_name_14;client_10;2019;7;56.31;25.17;14.0;12;0;15.250968501246325
2019-07-27;region_0;57481;prod_name_12;client_1;2019;7;114.08;322.11;1.0;615;0;304.9008481375332
2019-07-27;region_1;57406;prod_name_14;client_10;2019;7;58.72;5.42;0.0;4;0;0.7905703838104055
2019-07-27;region_1;57481;prod_name_12;client_1;2019;7;118.78;290.48;3.0;456;0;267.7378319541407
2019-07-30;region_1;57481;prod_name_12;client_10;2019;7;119.21;13.59;5.0;5;0;3.196973182037818
2019-08-01;region_5;57481;prod_name_12;client_10;2019;8;108.61;51.9;12.0;22;0;42.09112712913801
2019-08-01;region_5;57479;prod_name_3;client_1;2019;8;69.98;525.16;0.0;1386;0;452.1979186413117
2019-07-19;region_0;57481;prod_name_12;client_10;2019;7;95.56;34.08;18.0;9;1;19.680304425980164
2019-07-30;region_5;57406;prod_name_14;client_10;2019;7;57.92;251.12;5.0;29;0;197.8902106076231
2019-07-19;region_5;57406;prod_name_14;client_10;2019;7;49.02;384.75;26.0;30;1;341.9017450706096
2019-07-20;region_0;57481;prod_name_12;client_10;2019;7;91.81;44.55;20.0;10;1;32.68599408959694
2019-07-27;region_5;57479;prod_name_3;client_1;2019;7;68.12;564.09;1.0;1422;0;484.7275102413323
2019-07-25;region_0;57406;prod_name_14;client_1;2019;7;44.15;1429.09;35.0;1921;1;1328.757880324997
2019-07-20;region_1;57481;prod_name_12;client_10;2019;7;121.56;10.25;5.0;4;0;3.8359490327423886
2019-07-31;region_0;57479;prod_name_3;client_10;2019;7;58.1;11.29;17.0;10;1;5.242351559893216
2019-07-31;region_0;57406;prod_name_14;client_1;2019;7;70.9;217.04;1.0;812;0;203.07341578667095
2019-07-20;region_5;57481;prod_name_12;client_1;2019;7;115.58;236.12;4.0;433;0;227.72881143954712
2019-07-25;region_1;57406;prod_name_14;client_1;2019;7;44.27;851.67;39.0;804;1;790.722928076629
2019-08-03;region_0;57479;prod_name_3;client_10;2019;8;56.4;7.79;18.0;10;1;5.631007350000768
2019-08-03;region_0;57406;prod_name_14;client_1;2019;8;70.21;193.45;2.0;735;0;160.2369608023883
2019-08-03;region_1;57479;prod_name_3;client_10;2019;8;63.88;3.39;10.0;3;0;-3.094257660387507
2019-08-03;region_1;57406;prod_name_14;client_1;2019;8;74.69;100.34;1.0;346;0;78.411917346323
2019-07-29;region_0;57406;prod_name_14;client_10;2019;7;56.29;31.38;14.0;13;0;20.835324989048136
2019-07-31;region_5;57479;prod_name_3;client_1;2019;7;69.9;586.1;0.0;1433;0;456.26030645189053
2019-07-29;region_1;57406;prod_name_14;client_10;2019;7;59.65;8.24;0.0;4;0;3.4719943372685744
2019-07-29;region_5;57481;prod_name_12;client_10;2019;7;110.36;73.96;7.0;27;0;58.152546744683036
2019-08-07;region_0;57479;prod_name_3;client_1;2019;8;45.08;2039.34;32.0;1992;1;1931.1789891746464
2019-08-07;region_1;57479;prod_name_3;client_1;2019;8;47.2;1516.44;31.0;876;1;1196.5724816232116
2019-08-03;region_5;57481;prod_name_12;client_10;2019;8;111.63;67.27;9.0;27;0;50.78167152246382
2019-07-25;region_5;57406;prod_name_14;client_1;2019;7;44.15;2275.23;37.0;2138;1;1703.1615942008611
2019-07-26;region_0;57481;prod_name_12;client_1;2019;7;114.12;312.75;1.0;625;0;245.60571429584257
2019-07-26;region_1;57481;prod_name_12;client_1;2019;7;119.01;271.32;3.0;434;0;202.92216382988724
2019-08-07;region_5;57481;prod_name_12;client_10;2019;8;110.38;98.68;10.0;26;0;71.552316966253
2019-07-26;region_5;57406;prod_name_14;client_10;2019;7;57.43;108.8;6.0;26;0;80.63362523380557
2019-07-26;region_0;57406;prod_name_14;client_1;2019;7;44.13;1556.73;35.0;1953;1;1475.2140074609565
2019-07-26;region_1;57406;prod_name_14;client_1;2019;7;44.27;916.12;39.0;790;1;757.9924082917809
2019-08-02;region_0;57479;prod_name_3;client_10;2019;8;58.78;6.77;15.0;8;1;-2.9854206207817957
2019-08-02;region_0;57406;prod_name_14;client_1;2019;8;70.36;214.44;2.0;794;0;178.69709176153646
2019-07-30;region_5;57481;prod_name_12;client_1;2019;7;117.0;918.21;0.0;1196;0;822.7381624625142
2019-08-02;region_1;57479;prod_name_3;client_10;2019;8;64.07;3.27;8.0;4;0;-5.70765225632403
2019-08-02;region_1;57406;prod_name_14;client_1;2019;8;74.68;115.01;4.0;368;0;88.38415582122961
2019-07-26;region_5;57479;prod_name_3;client_1;2019;7;68.1;551.68;2.0;1355;0;499.2002179553721
2019-07-27;region_0;57406;prod_name_14;client_1;2019;7;69.22;241.3;12.0;811;0;228.953043374159
2019-07-26;region_5;57481;prod_name_12;client_10;2019;7;112.48;42.1;6.0;23;0;36.38459648616029
2019-07-22;region_5;57406;prod_name_14;client_10;2019;7;49.41;293.9;25.0;29;1;226.76050288557857
2019-07-22;region_5;57479;prod_name_3;client_1;2019;7;67.58;957.88;1.0;1677;0;768.3395247263836
2019-08-02;region_5;57481;prod_name_12;client_10;2019;8;109.55;54.8;10.0;22;0;47.114403939908485
2019-07-27;region_1;57479;prod_name_3;client_10;2019;7;61.01;5.08;12.0;5;0;-3.077668198605718
2019-07-27;region_1;57481;prod_name_12;client_10;2019;7;126.72;4.46;0.0;4;0;-3.939270208916766
2019-07-27;region_5;57481;prod_name_12;client_10;2019;7;108.53;53.02;8.0;25;0;42.34839998264415
2019-07-27;region_5;57479;prod_name_3;client_10;2019;7;43.9;93.45;38.0;29;1;82.17769421245046
2019-08-09;region_0;57481;prod_name_12;client_10;2019;8;117.27;5.35;0.0;6;0;-3.703699397060043
2019-07-23;region_0;57406;prod_name_14;client_1;2019;7;44.21;2459.08;35.0;2152;1;2229.2626345613653
2019-07-23;region_1;57481;prod_name_12;client_10;2019;7;125.7;11.81;0.0;5;0;1.9520982290961628
2019-07-31;region_5;57481;prod_name_12;client_10;2019;7;111.83;72.4;9.0;26;0;66.93396557952266
2019-07-28;region_0;57481;prod_name_12;client_1;2019;7;114.24;348.17;1.0;669;0;327.9616772508474
2019-07-28;region_0;57406;prod_name_14;client_10;2019;7;56.12;24.49;14.0;12;0;20.425679545359802
2019-08-04;region_1;57479;prod_name_3;client_10;2019;8;61.13;5.08;14.0;4;0;-2.6270733948747944
2019-08-09;region_1;57479;prod_name_3;client_1;2019;8;47.2;1386.87;32.0;875;1;1198.0540691179121
2019-08-06;region_0;57481;prod_name_12;client_1;2019;8;114.14;752.48;0.0;1061;0;661.0945523007988
2019-08-01;region_0;57481;prod_name_12;client_1;2019;8;114.22;309.41;1.0;605;0;268.16512893525197
2019-08-06;region_1;57481;prod_name_12;client_1;2019;8;118.47;634.19;2.0;626;0;511.6045356717803
2019-07-28;region_0;57479;prod_name_3;client_1;2019;7;67.39;335.88;2.0;1094;0;251.14505082356828
2019-07-28;region_1;57406;prod_name_14;client_10;2019;7;59.31;5.42;0.0;4;0;1.381340536383521
2019-08-04;region_1;57406;prod_name_14;client_1;2019;8;74.66;120.54;2.0;402;0;90.48155152495342
2019-07-23;region_5;57479;prod_name_3;client_1;2019;7;67.49;1106.41;1.0;1756;0;1059.1544826701975
2019-08-09;region_5;57481;prod_name_12;client_10;2019;8;107.59;51.9;11.0;23;0;44.36139514809746
2019-07-28;region_5;57479;prod_name_3;client_10;2019;7;44.61;80.36;38.0;26;1;54.67145933249403
2019-08-04;region_5;57481;prod_name_12;client_10;2019;8;110.67;88.43;10.0;26;0;72.73955319658431
2019-08-01;region_5;57406;prod_name_14;client_10;2019;8;65.56;63.88;6.0;27;0;55.1961565433949
2019-08-06;region_5;57479;prod_name_3;client_10;2019;8;42.97;217.15;39.0;29;1;184.70856134873736
2019-08-06;region_5;57406;prod_name_14;client_1;2019;8;72.79;864.43;1.0;1702;0;770.887558499986
2019-07-24;region_0;57406;prod_name_14;client_1;2019;7;44.15;1849.39;35.0;2056;1;1729.9912739054894
2019-08-10;region_0;57481;prod_name_12;client_1;2019;8;113.73;273.1;0.0;566;0;225.61006651866435
2019-07-28;region_5;57481;prod_name_12;client_10;2019;7;110.26;58.81;7.0;27;0;55.20597175432159
2019-07-29;region_0;57479;prod_name_3;client_10;2019;7;58.47;8.58;22.0;9;1;3.689609217104655
2019-08-05;region_0;57481;prod_name_12;client_1;2019;8;114.22;505.22;0.0;827;0;417.6039288236487
2019-08-01;region_5;57481;prod_name_12;client_1;2019;8;117.07;598.77;1.0;946;0;580.8693904749259
2019-07-24;region_1;57406;prod_name_14;client_1;2019;7;44.25;1148.39;39.0;861;1;892.0666790751052
2019-07-29;region_1;57479;prod_name_3;client_10;2019;7;61.26;6.09;11.0;5;0;3.9596541015177604
2019-07-29;region_5;57479;prod_name_3;client_10;2019;7;44.79;91.31;38.0;26;1;80.3682250835816
2019-08-10;region_5;57479;prod_name_3;client_1;2019;8;62.23;1035.64;13.0;1675;0;784.910560296789
2019-07-30;region_0;57406;prod_name_14;client_10;2019;7;55.02;45.48;18.0;12;1;31.850706425138092
2019-07-24;region_5;57481;prod_name_12;client_10;2019;7;112.47;84.87;6.0;27;0;67.04981278516323
2019-08-11;region_0;57481;prod_name_12;client_10;2019;8;115.13;12.25;3.0;7;0;3.430611118977066
2019-07-25;region_0;57479;prod_name_3;client_10;2019;7;56.99;11.74;18.0;8;1;6.217156903677009
2019-07-25;region_1;57479;prod_name_3;client_10;2019;7;56.01;4.06;13.0;1;0;-5.586663816503151
2019-08-03;region_0;57406;prod_name_14;client_10;2019;8;52.75;26.52;19.0;10;1;18.420451059566087
2019-08-05;region_5;57479;prod_name_3;client_10;2019;8;43.19;160.61;39.0;28;1;122.64324925573275
2019-08-05;region_5;57406;prod_name_14;client_1;2019;8;72.8;589.83;0.0;1481;0;577.776176550181
2019-08-08;region_0;57406;prod_name_14;client_10;2019;8;54.48;21.67;16.0;10;1;10.965071238739974
2019-08-08;region_0;57481;prod_name_12;client_1;2019;8;113.71;280.01;0.0;552;0;232.5067480521698
2019-08-08;region_1;57481;prod_name_12;client_1;2019;8;118.63;219.19;3.0;368;0;159.03992946365707
2019-08-11;region_1;57481;prod_name_12;client_10;2019;8;115.38;15.15;10.0;4;0;4.498017509153369
2019-08-03;region_0;57481;prod_name_12;client_1;2019;8;114.0;269.09;1.0;530;0;245.17460387252916
2019-08-03;region_1;57481;prod_name_12;client_1;2019;8;118.36;216.08;3.0;371;0;164.683732628929
2019-07-30;region_5;57406;prod_name_14;client_1;2019;7;72.55;506.99;1.0;1368;0;433.55348121539686
2019-07-25;region_5;57481;prod_name_12;client_10;2019;7;113.34;48.78;5.0;24;0;43.151297066853736
2019-07-31;region_0;57481;prod_name_12;client_1;2019;7;114.06;365.55;1.0;676;0;354.67217004277734
2019-07-31;region_1;57481;prod_name_12;client_1;2019;7;118.66;300.06;2.0;451;0;227.01257097822017
2019-08-08;region_5;57479;prod_name_3;client_10;2019;8;43.32;111.06;39.0;26;1;93.70156415385689
2019-08-08;region_5;57406;prod_name_14;client_1;2019;8;73.13;347.28;0.0;1084;0;307.9100748881172
2019-07-31;region_1;57406;prod_name_14;client_1;2019;7;74.87;116.48;4.0;376;0;92.30361022284241
2019-08-12;region_0;57406;prod_name_14;client_10;2019;8;58.41;17.16;10.0;12;0;15.782856756511244
2019-08-12;region_0;57481;prod_name_12;client_1;2019;8;113.91;410.99;0.0;744;0;376.91058758359924
2019-08-03;region_5;57406;prod_name_14;client_10;2019;8;64.83;86.91;7.0;29;0;70.2948745196416
2019-07-26;region_0;57479;prod_name_3;client_10;2019;7;57.15;8.13;18.0;10;1;3.0785295316273285
2019-07-26;region_1;57479;prod_name_3;client_10;2019;7;60.25;4.29;12.0;4;0;-2.5227233246937866
2019-08-12;region_1;57481;prod_name_12;client_1;2019;8;118.35;365.32;3.0;492;0;342.30458140991954
2019-08-09;region_0;57479;prod_name_3;client_1;2019;8;45.07;1874.22;32.0;1949;1;1696.92300701944
2019-07-31;region_5;57406;prod_name_14;client_1;2019;7;72.68;394.69;1.0;1172;0;363.05363889159764
2019-08-04;region_0;57479;prod_name_3;client_10;2019;8;59.55;11.06;12.0;9;0;1.8085804454544565
2019-08-04;region_0;57406;prod_name_14;client_1;2019;8;70.48;233.85;2.0;842;0;168.1857520737841
2019-07-31;region_5;57481;prod_name_12;client_1;2019;7;117.08;666.05;1.0;999;0;651.7666027928549
2019-08-12;region_5;57479;prod_name_3;client_1;2019;8;64.19;1128.08;8.0;1666;0;1116.5888950414912
2019-08-13;region_1;57481;prod_name_12;client_10;2019;8;123.04;13.37;4.0;4;0;6.586857394167851
2019-08-01;region_1;57479;prod_name_3;client_1;2019;8;70.11;274.71;0.0;634;0;245.64482107381835
2019-08-07;region_0;57406;prod_name_14;client_10;2019;8;53.46;23.7;18.0;10;1;20.189897762035297
2019-08-07;region_0;57481;prod_name_12;client_1;2019;8;114.19;471.58;0.0;818;0;443.12749252223983
2019-08-07;region_1;57481;prod_name_12;client_1;2019;8;118.95;371.12;2.0;521;0;309.934990606279
2019-08-01;region_1;57481;prod_name_12;client_1;2019;8;118.66;283.13;3.0;455;0;236.19208372798244
2019-08-05;region_0;57406;prod_name_14;client_10;2019;8;54.3;34.31;20.0;12;1;25.784907760465398
2019-08-07;region_5;57479;prod_name_3;client_10;2019;8;43.23;116.81;39.0;27;1;81.68501299642092
2019-08-07;region_5;57406;prod_name_14;client_1;2019;8;72.9;596.15;1.0;1473;0;569.0556172892085
2019-08-10;region_0;57406;prod_name_14;client_10;2019;8;56.77;13.09;13.0;9;0;8.503810848348564
2019-08-10;region_1;57406;prod_name_14;client_10;2019;8;65.52;2.26;4.0;3;0;-3.216075580559014
2019-08-10;region_1;57481;prod_name_12;client_1;2019;8;118.77;248.38;3.0;405;0;233.75113332036744
2019-08-01;region_5;57406;prod_name_14;client_1;2019;8;72.76;367.03;1.0;1138;0;291.43302018131334
2019-08-02;region_0;57406;prod_name_14;client_10;2019;8;54.99;20.32;15.0;12;1;12.455988824900226
2019-08-02;region_0;57479;prod_name_3;client_1;2019;8;68.93;351.8;0.0;1125;0;293.2197059529549
2019-08-02;region_1;57406;prod_name_14;client_10;2019;8;64.05;3.5;3.0;3;0;-1.0325859683643068
2019-08-02;region_1;57479;prod_name_3;client_1;2019;8;70.09;350.67;1.0;696;0;319.75122811177175
2019-07-27;region_1;57406;prod_name_14;client_1;2019;7;74.34;123.92;13.0;388;0;88.21633698716153
2019-08-05;region_1;57406;prod_name_14;client_10;2019;8;66.37;3.84;4.0;3;0;-1.9220438438368692
2019-08-05;region_1;57481;prod_name_12;client_1;2019;8;118.67;420.79;2.0;529;0;327.67760803714606
2019-08-02;region_0;57481;prod_name_12;client_1;2019;8;114.02;306.07;1.0;609;0;292.99834073905254
2019-08-02;region_1;57481;prod_name_12;client_1;2019;8;118.65;306.07;3.0;465;0;282.6348175821794
